Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'UPL.NS')","('High', 'UPL.NS')","('Low', 'UPL.NS')","('Open', 'UPL.NS')","('Volume', 'UPL.NS')","('Date', '')","('Close', 'UPL.NS')","('High', 'UPL.NS')","('Low', 'UPL.NS')","('Open', 'UPL.NS')","('Volume', 'UPL.NS')"
2024-06-10,550.7052612304688,551.7000122070312,561.8499755859375,532.0999755859375,542.6500244140625,19064682.0,,,,,,,,,,,,
2024-06-17,564.9295654296875,565.9500122070312,577.7000122070312,550.0999755859375,551.7000122070312,21075040.0,,,,,,,,,,,,
2024-06-24,569.8206787109375,570.8499755859375,578.7000122070312,551.0999755859375,562.0,13073283.0,,,,,,,,,,,,
2024-07-01,571.6673583984375,572.7000122070312,580.2999877929688,561.9000244140625,570.0499877929688,9351502.0,,,,,,,,,,,,
2024-07-08,562.6337280273438,563.6500244140625,574.7999877929688,547.3499755859375,572.7000122070312,13678833.0,,,,,,,,,,,,
2024-07-15,541.6216430664062,542.5999755859375,572.0,541.25,566.0,6116065.0,,,,,,,,,,,,
2024-07-22,543.1688842773438,544.1500244140625,558.2000122070312,522.2999877929688,540.0,9979879.0,,,,,,,,,,,,
2024-07-29,536.630615234375,537.5999755859375,577.0,531.4500122070312,548.0499877929688,17194493.0,,,,,,,,,,,,
2024-08-05,553.5999755859375,554.5999755859375,562.0,520.0,520.0,19488859.0,,,,,,,,,,,,
2024-08-12,552.3522338867188,553.3499755859375,568.9500122070312,539.5999755859375,552.5,7560170.0,,,,,,,,,,,,
2024-08-19,573.7000122070312,573.7000122070312,587.9000244140625,551.6500244140625,553.0,14146273.0,,,,,,,,,,,,
2024-08-26,598.3499755859375,598.3499755859375,604.0,571.0,578.9000244140625,14505612.0,,,,,,,,,,,,
2024-09-02,609.7999877929688,609.7999877929688,623.7000122070312,593.0,602.0,15929617.0,,,,,,,,,,,,
2024-09-09,611.4000244140625,611.4000244140625,620.0,601.0999755859375,606.0,8338862.0,,,,,,,,,,,,
2024-09-16,587.0999755859375,587.0999755859375,615.7999877929688,582.5499877929688,614.9000244140625,12519868.0,,,,,,,,,,,,
2024-09-23,610.6500244140625,610.6500244140625,616.5,584.0499877929688,589.4000244140625,10443755.0,,,,,,,,,,,,
2024-09-30,599.2999877929688,599.2999877929688,625.0,596.5999755859375,610.6500244140625,7966699.0,,,,,,,,,,,,
2024-10-07,583.0499877929688,583.0499877929688,605.5,573.3499755859375,602.4000244140625,9257982.0,,,,,,,,,,,,
2024-10-14,555.25,555.25,586.9000244140625,542.5999755859375,585.0,7202885.0,,,,,,,,,,,,
2024-10-21,521.9500122070312,521.9500122070312,563.3499755859375,517.4500122070312,557.0499877929688,9401516.0,,,,,,,,,,,,
2024-10-28,558.4000244140625,558.4000244140625,562.0,520.0499877929688,520.0499877929688,5220620.0,,,,,,,,,,,,
2024-11-04,557.5999755859375,557.5999755859375,575.4500122070312,539.7999877929688,555.0999755859375,5303574.0,,,,,,,,,,,,
2024-11-11,525.7999877929688,525.7999877929688,553.2000122070312,504.2999877929688,553.1500244140625,26507010.0,,,,,,,,,,,,
2024-11-18,543.3154296875,543.3154296875,546.720703125,493.674560546875,506.9600830078125,20204532.0,,,,,,,,,,,,
2024-11-25,545.0,545.0,558.75,538.25,546.7686767578125,13686708.0,,,,,,,,,,,,
2024-12-02,562.6500244140625,562.6500244140625,572.7000122070312,540.5499877929688,546.9000244140625,10957044.0,,,,,,,,,,,,
2024-12-09,550.25,550.25,566.7000122070312,535.7000122070312,559.7999877929688,15030215.0,,,,,,,,,,,,
2024-12-16,504.5,504.5,552.0,501.5,549.7999877929688,8095363.0,,,,,,,,,,,,
2024-12-23,502.0499877929688,502.0499877929688,519.6500244140625,495.8500061035156,505.5499877929688,5225428.0,,,,,,,,,,,,
2024-12-30,529.5499877929688,529.5499877929688,533.25,493.0,502.0,8266631.0,,,,,,,,,,,,
2025-01-06,548.8499755859375,548.8499755859375,555.75,516.0999755859375,525.0,13388052.0,,,,,,,,,,,,
2025-01-13,551.7000122070312,551.7000122070312,557.6500244140625,530.9500122070312,546.25,6778710.0,,,,,,,,,,,,
2025-01-20,542.7000122070312,542.7000122070312,559.9000244140625,531.5999755859375,551.7000122070312,3712899.0,,,,,,,,,,,,
