Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'APLAPOLLO.NS')","('High', 'APLAPOLLO.NS')","('Low', 'APLAPOLLO.NS')","('Open', 'APLAPOLLO.NS')","('Volume', 'APLAPOLLO.NS')","('Date', '')","('Close', 'APLAPOLLO.NS')","('High', 'APLAPOLLO.NS')","('Low', 'APLAPOLLO.NS')","('Open', 'APLAPOLLO.NS')","('Volume', 'APLAPOLLO.NS')"
2024-04-29,1581.2264404296875,1587.300048828125,1613.0,1533.3499755859375,1560.0,1646864.0,,,,,,,,,,,,
2024-05-06,1529.57470703125,1535.449951171875,1611.0,1506.800048828125,1580.0,1923119.0,,,,,,,,,,,,
2024-05-13,1661.76708984375,1668.1500244140625,1710.0,1439.050048828125,1498.8499755859375,4236458.0,,,,,,,,,,,,
2024-05-20,1687.7672119140625,1694.25,1728.949951171875,1670.300048828125,1698.800048828125,1958607.0,,,,,,,,,,,,
2024-05-27,1499.1417236328125,1504.9000244140625,1705.0,1463.5999755859375,1700.5,4915697.0,,,,,,,,,,,,
2024-06-03,1618.83203125,1625.050048828125,1631.5,1403.25,1562.0,6648282.0,,,,,,,,,,,,
2024-06-10,1552.83544921875,1558.800048828125,1667.5,1533.25,1634.0,2702381.0,,,,,,,,,,,,
2024-06-17,1640.2994384765625,1646.5999755859375,1679.0,1555.050048828125,1558.800048828125,3768750.0,,,,,,,,,,,,
2024-06-24,1549.348876953125,1555.300048828125,1647.199951171875,1520.0,1638.5,2759770.0,,,,,,,,,,,,
2024-07-01,1563.6439208984375,1569.6500244140625,1654.0,1551.0,1560.050048828125,3921000.0,,,,,,,,,,,,
2024-07-08,1535.302734375,1541.199951171875,1586.949951171875,1529.0,1570.0,2306122.0,,,,,,,,,,,,
2024-07-15,1483.750732421875,1489.449951171875,1564.8499755859375,1486.050048828125,1541.9000244140625,3271533.0,,,,,,,,,,,,
2024-07-22,1478.6702880859375,1484.3499755859375,1515.0,1455.4000244140625,1461.0999755859375,1721283.0,,,,,,,,,,,,
2024-07-29,1466.9652099609375,1472.5999755859375,1512.0,1458.050048828125,1489.949951171875,2834761.0,,,,,,,,,,,,
2024-08-05,1419.64697265625,1425.0999755859375,1465.5,1397.0,1450.0,1534090.0,,,,,,,,,,,,
2024-08-12,1402.1641845703125,1407.550048828125,1447.5,1398.800048828125,1419.300048828125,1488865.0,,,,,,,,,,,,
2024-08-19,1417.1566162109375,1422.5999755859375,1444.949951171875,1341.949951171875,1407.0,4288972.0,,,,,,,,,,,,
2024-08-26,1456.50537109375,1462.0999755859375,1507.75,1414.0,1429.0,3209520.0,,,,,,,,,,,,
2024-09-02,1397.731201171875,1403.0999755859375,1475.0,1394.0,1451.0999755859375,2491822.0,,,,,,,,,,,,
2024-09-09,1453.4671630859375,1459.050048828125,1486.3499755859375,1382.449951171875,1414.0,1683859.0,,,,,,,,,,,,
2024-09-16,1434.141357421875,1439.6500244140625,1478.75,1423.0,1461.0,1494356.0,,,,,,,,,,,,
2024-09-23,1532.4000244140625,1532.4000244140625,1539.449951171875,1407.4000244140625,1445.0,3704526.0,,,,,,,,,,,,
2024-09-30,1609.300048828125,1609.300048828125,1652.5999755859375,1521.9000244140625,1535.8499755859375,4965711.0,,,,,,,,,,,,
2024-10-07,1571.699951171875,1571.699951171875,1613.9000244140625,1504.199951171875,1610.0,1739925.0,,,,,,,,,,,,
2024-10-14,1576.050048828125,1576.050048828125,1601.5,1532.050048828125,1569.8499755859375,2180837.0,,,,,,,,,,,,
2024-10-21,1473.699951171875,1473.699951171875,1589.9000244140625,1439.300048828125,1580.0,1891078.0,,,,,,,,,,,,
2024-10-28,1541.1500244140625,1541.1500244140625,1554.9000244140625,1376.699951171875,1459.949951171875,3568977.0,,,,,,,,,,,,
2024-11-04,1520.699951171875,1520.699951171875,1556.699951171875,1481.75,1540.0999755859375,2003548.0,,,,,,,,,,,,
2024-11-11,1470.5,1470.5,1544.4000244140625,1460.0,1528.3499755859375,1247057.0,,,,,,,,,,,,
2024-11-18,1418.25,1418.25,1519.199951171875,1400.0,1493.949951171875,2007687.0,,,,,,,,,,,,
2024-11-25,1516.4000244140625,1516.4000244140625,1545.0,1435.050048828125,1450.0,5180623.0,,,,,,,,,,,,
2024-12-02,1575.9000244140625,1575.9000244140625,1587.949951171875,1488.050048828125,1505.699951171875,2539724.0,,,,,,,,,,,,
2024-12-09,1596.9000244140625,1596.9000244140625,1645.800048828125,1563.0999755859375,1574.800048828125,3097959.0,,,,,,,,,,,,
2024-12-16,1559.0,1559.0,1611.0,1552.0,1596.9000244140625,1902711.0,,,,,,,,,,,,
2024-12-23,1514.949951171875,1514.949951171875,1569.8499755859375,1473.0,1567.9000244140625,2595282.0,,,,,,,,,,,,
2024-12-30,1616.75,1616.75,1624.949951171875,1501.550048828125,1514.300048828125,2972882.0,,,,,,,,,,,,
2025-01-06,1520.699951171875,1520.699951171875,1635.300048828125,1510.0,1624.0,1722660.0,,,,,,,,,,,,
2025-01-13,1570.1500244140625,1570.1500244140625,1598.4000244140625,1415.4000244140625,1502.0,3541215.0,,,,,,,,,,,,
2025-01-20,1559.550048828125,1559.550048828125,1643.3499755859375,1531.550048828125,1584.949951171875,3169489.0,,,,,,,,,,,,
