Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'NATCOPHARM.NS')","('High', 'NATCOPHARM.NS')","('Low', 'NATCOPHARM.NS')","('Open', 'NATCOPHARM.NS')","('Volume', 'NATCOPHARM.NS')","('Date', '')","('Close', 'NATCOPHARM.NS')","('High', 'NATCOPHARM.NS')","('Low', 'NATCOPHARM.NS')","('Open', 'NATCOPHARM.NS')","('Volume', 'NATCOPHARM.NS')"
2024-06-03,1079.1610107421875,1082.449951171875,1095.0,952.0,1039.0,7559821.0,,,,,,,,,,,,
2024-06-10,1206.921630859375,1210.5999755859375,1229.0,1092.449951171875,1116.0,7797746.0,,,,,,,,,,,,
2024-06-17,1197.001953125,1200.6500244140625,1259.449951171875,1168.0,1210.5999755859375,4759926.0,,,,,,,,,,,,
2024-06-24,1163.3045654296875,1166.8499755859375,1218.9000244140625,1145.0,1210.0,3446038.0,,,,,,,,,,,,
2024-07-01,1220.18115234375,1223.9000244140625,1240.0,1162.6500244140625,1173.9000244140625,4618656.0,,,,,,,,,,,,
2024-07-08,1180.80126953125,1184.4000244140625,1236.0,1166.0999755859375,1234.0,2743986.0,,,,,,,,,,,,
2024-07-15,1219.6328125,1223.3499755859375,1311.0,1184.800048828125,1185.0999755859375,8397484.0,,,,,,,,,,,,
2024-07-22,1330.5947265625,1334.6500244140625,1349.0,1170.4000244140625,1213.050048828125,4350378.0,,,,,,,,,,,,
2024-07-29,1363.4945068359375,1367.6500244140625,1384.0,1331.300048828125,1349.0,3399215.0,,,,,,,,,,,,
2024-08-05,1435.9735107421875,1440.3499755859375,1468.050048828125,1291.949951171875,1350.0,5261226.0,,,,,,,,,,,,
2024-08-12,1457.5078125,1461.949951171875,1539.699951171875,1420.5999755859375,1439.0,8468794.0,,,,,,,,,,,,
2024-08-19,1553.4156494140625,1558.1500244140625,1580.0,1425.0,1466.050048828125,7478446.0,,,,,,,,,,,,
2024-08-26,1535.8482666015625,1537.550048828125,1584.949951171875,1490.1500244140625,1567.699951171875,4652312.0,,,,,,,,,,,,
2024-09-02,1558.173583984375,1559.9000244140625,1598.0,1503.050048828125,1550.300048828125,2994754.0,,,,,,,,,,,,
2024-09-09,1580.74853515625,1582.5,1639.0,1523.050048828125,1564.4000244140625,5316848.0,,,,,,,,,,,,
2024-09-16,1479.460693359375,1481.0999755859375,1594.0,1471.0999755859375,1592.0,3510338.0,,,,,,,,,,,,
2024-09-23,1411.5859375,1413.1500244140625,1500.699951171875,1376.050048828125,1490.5999755859375,4665860.0,,,,,,,,,,,,
2024-09-30,1352.451416015625,1353.949951171875,1449.0,1345.050048828125,1423.4000244140625,2569270.0,,,,,,,,,,,,
2024-10-07,1434.660400390625,1436.25,1484.949951171875,1350.0999755859375,1362.3499755859375,6372801.0,,,,,,,,,,,,
2024-10-14,1397.10205078125,1398.6500244140625,1448.3499755859375,1364.0,1443.699951171875,2753529.0,,,,,,,,,,,,
2024-10-21,1290.4700927734375,1291.9000244140625,1408.6500244140625,1287.199951171875,1405.050048828125,2105391.0,,,,,,,,,,,,
2024-10-28,1425.3206787109375,1426.9000244140625,1439.800048828125,1282.550048828125,1294.949951171875,1632816.0,,,,,,,,,,,,
2024-11-04,1405.5926513671875,1407.1500244140625,1460.1500244140625,1396.050048828125,1431.949951171875,1564503.0,,,,,,,,,,,,
2024-11-11,1375.0264892578125,1376.550048828125,1450.0,1360.0999755859375,1407.199951171875,5844078.0,,,,,,,,,,,,
2024-11-18,1356.097412109375,1357.5999755859375,1392.0,1351.0,1388.050048828125,2121670.0,,,,,,,,,,,,
2024-11-25,1373.9775390625,1375.5,1384.0,1332.0999755859375,1378.0,2699061.0,,,,,,,,,,,,
2024-12-02,1449.9000244140625,1449.9000244140625,1466.0999755859375,1380.050048828125,1383.0,5357064.0,,,,,,,,,,,,
2024-12-09,1441.800048828125,1441.800048828125,1505.0,1432.0,1460.0,2895524.0,,,,,,,,,,,,
2024-12-16,1416.949951171875,1416.949951171875,1490.0,1410.0,1447.9000244140625,3139753.0,,,,,,,,,,,,
2024-12-23,1392.0,1392.0,1445.8499755859375,1356.6500244140625,1425.199951171875,1336637.0,,,,,,,,,,,,
2024-12-30,1366.75,1366.75,1420.0,1365.0,1392.0999755859375,1946662.0,,,,,,,,,,,,
2025-01-06,1235.550048828125,1235.550048828125,1357.300048828125,1230.0,1351.0,2298053.0,,,,,,,,,,,,
2025-01-13,1239.5,1239.5,1267.9000244140625,1200.0,1206.0,1914182.0,,,,,,,,,,,,
2025-01-20,1262.8499755859375,1262.8499755859375,1269.949951171875,1231.0,1243.550048828125,921733.0,,,,,,,,,,,,
