Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'HINDZINC.NS')","('High', 'HINDZINC.NS')","('Low', 'HINDZINC.NS')","('Open', 'HINDZINC.NS')","('Volume', 'HINDZINC.NS')","('Date', '')","('Close', 'HINDZINC.NS')","('High', 'HINDZINC.NS')","('Low', 'HINDZINC.NS')","('Open', 'HINDZINC.NS')","('Volume', 'HINDZINC.NS')"
2024-05-13,586.909423828125,619.7000122070312,619.7000122070312,506.7999877929688,529.0,59520063.0,,,,,,,,,,,,
2024-05-20,716.144287109375,742.6500244140625,807.7000122070312,590.2000122070312,590.2000122070312,41934854.0,,,,,,,,,,,,
2024-05-27,662.7214965820312,687.25,749.7000122070312,660.0,746.0,12401084.0,,,,,,,,,,,,
2024-06-03,663.5894165039062,688.1500244140625,740.0,596.7999877929688,740.0,7341910.0,,,,,,,,,,,,
2024-06-10,638.2763061523438,661.9000244140625,716.0,659.5499877929688,686.0499877929688,5570375.0,,,,,,,,,,,,
2024-06-17,640.8316650390625,664.5499877929688,684.0,630.2999877929688,661.9000244140625,6766039.0,,,,,,,,,,,,
2024-06-24,645.7496948242188,669.6500244140625,679.4500122070312,646.25,662.0999755859375,3906762.0,,,,,,,,,,,,
2024-07-01,668.4109497070312,693.1500244140625,696.0,650.0,670.0,5603040.0,,,,,,,,,,,,
2024-07-08,640.9281616210938,664.6500244140625,717.0,651.0,698.0,3637077.0,,,,,,,,,,,,
2024-07-15,618.845458984375,641.75,669.9000244140625,635.0,668.0,1880179.0,,,,,,,,,,,,
2024-07-22,581.9606323242188,603.5,645.9500122070312,599.0,632.0,2987601.0,,,,,,,,,,,,
2024-07-29,628.5367431640625,651.7999877929688,663.1500244140625,608.2000122070312,611.0,3404685.0,,,,,,,,,,,,
2024-08-05,572.7996826171875,594.0,636.0,588.0,626.0499877929688,3922570.0,,,,,,,,,,,,
2024-08-12,501.3443908691406,519.9000244140625,627.9000244140625,516.0499877929688,599.9500122070312,16650900.0,,,,,,,,,,,,
2024-08-19,495.4620666503906,513.7999877929688,519.8499755859375,488.0499877929688,490.0,68665812.0,,,,,,,,,,,,
2024-08-26,482.8778381347656,500.75,537.5999755859375,492.3999938964844,518.0,25221508.0,,,,,,,,,,,,
2024-09-02,486.8500061035156,486.8500061035156,502.4500122070313,481.0499877929688,502.0,10636935.0,,,,,,,,,,,,
2024-09-09,496.6000061035156,496.6000061035156,504.0,475.3999938964844,484.75,8933384.0,,,,,,,,,,,,
2024-09-16,500.7000122070313,500.7000122070313,508.3999938964844,478.5499877929688,501.0,9024379.0,,,,,,,,,,,,
2024-09-23,523.0499877929688,523.0499877929688,525.4000244140625,498.25,501.0,17299182.0,,,,,,,,,,,,
2024-09-30,517.25,517.25,533.5499877929688,509.8500061035156,525.0,13256519.0,,,,,,,,,,,,
2024-10-07,504.1499938964844,504.1499938964844,524.0,490.5,524.0,5783120.0,,,,,,,,,,,,
2024-10-14,506.5,506.5,523.5499877929688,494.0,506.7000122070313,8466023.0,,,,,,,,,,,,
2024-10-21,510.0499877929688,510.0499877929688,549.0,500.0,519.3499755859375,20794448.0,,,,,,,,,,,,
2024-10-28,558.25,558.25,575.4000244140625,512.0,515.5,13021663.0,,,,,,,,,,,,
2024-11-04,506.25,506.25,565.0,505.0499877929688,559.0,28086925.0,,,,,,,,,,,,
2024-11-11,495.3500061035156,495.3500061035156,512.25,484.0,505.8999938964844,11549425.0,,,,,,,,,,,,
2024-11-18,489.25,489.25,503.8999938964844,483.2000122070313,503.6000061035156,6811821.0,,,,,,,,,,,,
2024-11-25,504.6000061035156,504.6000061035156,505.8999938964844,491.6000061035156,498.0,5737215.0,,,,,,,,,,,,
2024-12-02,510.0,510.0,515.4000244140625,499.1000061035156,502.0499877929688,6734876.0,,,,,,,,,,,,
2024-12-09,500.3500061035156,500.3500061035156,516.4000244140625,492.1000061035156,510.0,7605308.0,,,,,,,,,,,,
2024-12-16,468.7999877929688,468.7999877929688,503.9500122070313,466.2999877929688,500.3500061035156,4450489.0,,,,,,,,,,,,
2024-12-23,454.7000122070313,454.7000122070313,473.5,451.7999877929688,471.0,3158352.0,,,,,,,,,,,,
2024-12-30,469.1499938964844,469.1499938964844,472.5,429.6000061035156,454.0,8214901.0,,,,,,,,,,,,
2025-01-06,433.3500061035156,433.3500061035156,473.2000122070313,427.2000122070313,473.2000122070313,6258112.0,,,,,,,,,,,,
2025-01-13,456.8500061035156,456.8500061035156,461.8999938964844,414.7000122070313,429.8500061035156,5374691.0,,,,,,,,,,,,
2025-01-20,469.3500061035156,469.3500061035156,472.5,456.6000061035156,464.2000122070313,3294299.0,,,,,,,,,,,,
